Order ID,Region,Country,City,Sales Representative,Customer Name,Customer Type,Sales Channel,Order Priority,Order Date,Ship Date,Item Category,Sub-Category,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit,Discount Applied (%),Tax (8%),Payment Method,Order Status,Shipping Carrier,Customer Segment
2008915,Europe,Italy,Catania,James Clark,Donald Moore,Consumer,Retail,Low,2022-07-04 00:00:00,2022-07-07 00:00:00,Toys,Puzzles,260,520.64,268.4,135366.4,69784.0,65582.4,14,10829.31,Wire Transfer,Processing,DHL,Enterprise
2008916,Latin America,Chile,Antofagasta,Anthony Thompson,Sarah Thompson,Consumer,Online,Critical,2023-02-14 00:00:00,2023-02-19 00:00:00,Toys,Action Figures,268,1039.63,760.72,278620.84,203872.96,74747.88,19,22289.67,Wire Transfer,Completed,UPS,Individual
2008917,Latin America,Colombia,Bucaramanga,Kimberly Smith,Robert Martinez,Consumer,Retail,High,2023-04-01 00:00:00,2023-04-06 00:00:00,Electronics,Smartphones,362,763.49,439.41,276383.38,159066.42,117316.96,4,22110.67,Wire Transfer,Cancelled,DHL,Individual
2008918,Europe,France,Montpellier,Karen Ramirez,Richard Martinez,Home Office,Offline,Medium,2022-10-22 00:00:00,2022-10-23 00:00:00,Electronics,Tablets,343,254.71,175.02,87365.53,60031.86,27333.67,8,6989.24,Wire Transfer,Cancelled,FedEx,Individual
2008919,Asia-Pacific,Australia,Canberra,Nancy Gonzalez,Paul Taylor,Home Office,Retail,High,2022-06-16 00:00:00,2022-06-24 00:00:00,Office Supplies,Pens,171,74.37,55.37,12717.27,9468.27,3249.0,9,1017.38,Direct Debit,Cancelled,FedEx,Enterprise
2008920,Middle East & Africa,Saudi Arabia,Tabuk,Jennifer Perez,John Jones,Home Office,Partner,High,2022-11-01 00:00:00,2022-11-09 00:00:00,Toys,Dolls,375,112.17,79.38,42063.75,29767.5,12296.25,5,3365.1,PayPal,Completed,FedEx,Enterprise
2008921,Middle East & Africa,South Africa,Durban,Jennifer Perez,Charles Martinez,Home Office,Online,Critical,2023-06-20 00:00:00,2023-06-25 00:00:00,Clothing,Shoes,277,349.38,247.69,96778.26,68610.13,28168.13,13,7742.26,PayPal,Completed,DHL,Enterprise
2008922,Asia-Pacific,India,Hyderabad,Paul Lopez,Barbara Davis,Corporate,Retail,Medium,2023-08-07 00:00:00,2023-08-08 00:00:00,Office Supplies,Binders,260,715.6,393.74,186056.0,102372.4,83683.6,4,14884.48,PayPal,Returned,FedEx,SME
2008923,Europe,Germany,Hamburg,Thomas Clark,Richard Williams,Consumer,Partner,Low,2023-10-05 00:00:00,2023-10-15 00:00:00,Toys,Dolls,318,166.1,123.41,52819.8,39244.38,13575.42,10,4225.58,Wire Transfer,Processing,DHL,SME
2008924,Asia-Pacific,Australia,Newcastle,Paul Lopez,Kimberly Davis,Consumer,Offline,Critical,2022-02-22 00:00:00,2022-02-26 00:00:00,Office Supplies,Paper,209,634.9,326.25,132694.1,68186.25,64507.85,7,10615.53,Direct Debit,Cancelled,Local Courier,Enterprise
2008925,Europe,UK,Birmingham,Paul Smith,David Harris,Corporate,Retail,Critical,2022-08-30 00:00:00,2022-09-03 00:00:00,Toys,Puzzles,337,260.86,192.75,87909.82,64956.75,22953.07,8,7032.79,Wire Transfer,Completed,UPS,SME
2008926,Latin America,Colombia,Pereira,Kimberly Smith,Paul Clark,Corporate,Offline,High,2023-12-22 00:00:00,2023-12-24 00:00:00,Clothing,Shirts,184,296.54,216.45,54563.36,39826.8,14736.56,5,4365.07,PayPal,Cancelled,FedEx,Individual
2008927,Asia-Pacific,South Korea,Ulsan,Nancy Gonzalez,Margaret White,Corporate,Online,High,2022-03-07 00:00:00,2022-03-08 00:00:00,Toys,Action Figures,172,606.9,437.67,104386.8,75279.24,29107.56,12,8350.94,PayPal,Completed,FedEx,SME
2008928,Europe,Spain,Palma,Paul Smith,Linda Hernandez,Corporate,Online,Critical,2022-11-30 00:00:00,2022-12-09 00:00:00,Furniture,Tables,61,1016.17,650.82,61986.37,39700.02,22286.35,12,4958.91,Direct Debit,Completed,FedEx,SME
2008929,North America,USA,San Antonio,Matthew Garcia,Robert Harris,Consumer,Partner,High,2022-12-15 00:00:00,2022-12-18 00:00:00,Electronics,Tablets,309,760.47,538.16,234985.23,166291.44,68693.79,20,18798.82,PayPal,Cancelled,Local Courier,SME
2008930,Europe,Germany,Munich,James Clark,Joshua Johnson,Corporate,Retail,Low,2023-06-04 00:00:00,2023-06-09 00:00:00,Home Appliances,Microwaves,246,797.49,572.95,196182.54,140945.7,55236.84,20,15694.6,Direct Debit,Completed,UPS,SME
2008931,Middle East & Africa,Egypt,Port Said,Joshua Moore,John Martinez,Consumer,Offline,High,2022-07-12 00:00:00,2022-07-15 00:00:00,Home Appliances,Blenders,79,1101.17,635.59,86992.43,50211.61,36780.82,2,6959.39,Credit Card,Cancelled,UPS,Individual
2008932,Europe,UK,Manchester,Thomas Clark,Anthony Sanchez,Home Office,Retail,High,2023-02-12 00:00:00,2023-02-18 00:00:00,Electronics,Laptops,176,40.42,25.97,7113.92,4570.72,2543.2,9,569.11,PayPal,Returned,Local Courier,Individual
2008933,Middle East & Africa,UAE,Khor Fakkan,Jennifer Perez,Charles Lewis,Consumer,Offline,High,2022-06-16 00:00:00,2022-06-20 00:00:00,Furniture,Sofas,87,275.21,155.27,23943.27,13508.49,10434.78,8,1915.46,Direct Debit,Processing,FedEx,SME
2008934,Europe,France,Montpellier,Donald Ramirez,Mary Wilson,Corporate,Online,Critical,2023-11-04 00:00:00,2023-11-11 00:00:00,Clothing,Jeans,296,366.03,216.04,108344.88,63947.84,44397.04,8,8667.59,Credit Card,Processing,UPS,Individual
2008935,Asia-Pacific,South Korea,Busan,Joseph Jones,Charles Clark,Corporate,Partner,Low,2022-07-07 00:00:00,2022-07-12 00:00:00,Office Supplies,Paper,114,256.33,181.2,29221.62,20656.8,8564.82,17,2337.73,Direct Debit,Processing,FedEx,Enterprise
2008936,Asia-Pacific,South Korea,Goyang,Joseph Jones,Mark Wilson,Corporate,Offline,Low,2023-04-01 00:00:00,2023-04-04 00:00:00,Electronics,Cameras,306,522.17,321.37,159784.02,98339.22,61444.8,8,12782.72,Credit Card,Completed,DHL,Individual
2008937,Asia-Pacific,Australia,Adelaide,Nancy Gonzalez,Thomas Lopez,Consumer,Retail,Low,2023-06-29 00:00:00,2023-07-01 00:00:00,Toys,Action Figures,245,1181.52,870.57,289472.4,213289.65,76182.75,16,23157.79,Wire Transfer,Processing,FedEx,SME
2008938,Middle East & Africa,UAE,Ajman,Andrew Hernandez,Emily Rodriguez,Corporate,Retail,Low,2023-05-24 00:00:00,2023-05-26 00:00:00,Electronics,Tablets,249,745.45,499.13,185617.05,124283.37,61333.68,14,14849.36,Wire Transfer,Processing,FedEx,SME
2008939,Latin America,Chile,Rancagua,Anthony Thompson,William Martin,Home Office,Offline,High,2022-01-26 00:00:00,2022-02-03 00:00:00,Toys,Puzzles,137,91.58,50.8,12546.46,6959.6,5586.86,20,1003.72,Direct Debit,Returned,UPS,Enterprise
2008940,Latin America,Argentina,San Juan,Anthony Thompson,Michelle Williams,Home Office,Retail,High,2022-02-09 00:00:00,2022-02-17 00:00:00,Toys,Puzzles,199,30.15,17.59,5999.85,3500.41,2499.44,14,479.99,Credit Card,Returned,UPS,Individual
2008941,Europe,France,Bordeaux,Paul Smith,William Moore,Consumer,Offline,Low,2022-12-15 00:00:00,2022-12-17 00:00:00,Home Appliances,Blenders,83,157.22,107.67,13049.26,8936.61,4112.65,16,1043.94,PayPal,Processing,UPS,Individual
2008942,Latin America,Brazil,São Paulo,Kimberly Smith,Nancy Hernandez,Corporate,Partner,High,2023-07-23 00:00:00,2023-07-30 00:00:00,Toys,Board Games,88,115.85,78.55,10194.8,6912.4,3282.4,13,815.58,Direct Debit,Cancelled,DHL,Individual
2008943,Middle East & Africa,UAE,Fujairah,Joshua Moore,Carol Thompson,Home Office,Retail,Low,2022-04-09 00:00:00,2022-04-10 00:00:00,Furniture,Sofas,101,529.3,313.79,53459.3,31692.79,21766.51,19,4276.74,Credit Card,Cancelled,Local Courier,Enterprise
2008944,Latin America,Brazil,Curitiba,Elizabeth Johnson,Barbara Rodriguez,Consumer,Offline,Medium,2022-07-26 00:00:00,2022-07-28 00:00:00,Home Appliances,Fridges,170,1002.76,530.29,170469.2,90149.3,80319.9,12,13637.54,Credit Card,Returned,FedEx,SME
2008945,Latin America,Colombia,Pereira,Elizabeth Johnson,Mary Robinson,Consumer,Online,Medium,2023-10-18 00:00:00,2023-10-26 00:00:00,Clothing,Shirts,186,496.5,267.15,92349.0,49689.9,42659.1,3,7387.92,Direct Debit,Cancelled,Local Courier,Individual
2008946,Asia-Pacific,South Korea,Seoul,Karen Jones,Elizabeth Hernandez,Corporate,Online,Critical,2023-03-29 00:00:00,2023-03-31 00:00:00,Home Appliances,Microwaves,100,450.21,306.47,45021.0,30647.0,14374.0,5,3601.68,PayPal,Completed,Local Courier,SME
2008947,North America,Mexico,Mexico City,Robert Thompson,Mary Anderson,Corporate,Partner,Critical,2023-04-29 00:00:00,2023-05-05 00:00:00,Home Appliances,Blenders,346,171.48,97.78,59332.08,33831.88,25500.2,13,4746.57,PayPal,Returned,Local Courier,SME
2008948,Asia-Pacific,Japan,Nagoya,James Taylor,Ashley Perez,Consumer,Partner,Critical,2023-08-27 00:00:00,2023-09-06 00:00:00,Electronics,Tablets,274,860.5,447.49,235777.0,122612.26,113164.74,0,18862.16,Credit Card,Processing,FedEx,Individual
2008949,North America,Mexico,Torreón,Barbara Thompson,Steven Rodriguez,Corporate,Partner,Low,2023-04-16 00:00:00,2023-04-22 00:00:00,Electronics,Cameras,240,381.78,240.41,91627.2,57698.4,33928.8,13,7330.18,Wire Transfer,Processing,DHL,Individual
2008950,Latin America,Brazil,Manaus,Elizabeth Johnson,Emily Hernandez,Consumer,Offline,Low,2023-09-18 00:00:00,2023-09-23 00:00:00,Clothing,Jeans,96,720.5,380.76,69168.0,36552.96,32615.04,9,5533.44,PayPal,Processing,FedEx,Enterprise
2008951,Latin America,Brazil,Manaus,Linda Martin,David White,Consumer,Retail,Medium,2023-12-09 00:00:00,2023-12-16 00:00:00,Clothing,Shirts,302,904.14,493.08,273050.28,148910.16,124140.12,1,21844.02,Wire Transfer,Processing,FedEx,Individual
2008952,Asia-Pacific,Australia,Brisbane,Karen Jones,Joseph Robinson,Consumer,Retail,Low,2022-05-19 00:00:00,2022-05-21 00:00:00,Home Appliances,Microwaves,79,110.1,72.68,8697.9,5741.72,2956.18,13,695.83,Direct Debit,Cancelled,FedEx,Enterprise
2008953,North America,Mexico,Querétaro,Barbara Thompson,Kimberly Sanchez,Corporate,Online,Medium,2023-08-29 00:00:00,2023-09-07 00:00:00,Home Appliances,Microwaves,318,919.23,604.1,292315.14,192103.8,100211.34,8,23385.21,PayPal,Returned,DHL,SME
2008954,Asia-Pacific,Japan,Sapporo,Paul Lopez,Linda Williams,Consumer,Offline,Critical,2022-04-22 00:00:00,2022-05-02 00:00:00,Clothing,Jackets,200,380.17,240.96,76034.0,48192.0,27842.0,20,6082.72,Direct Debit,Completed,Local Courier,Enterprise
2008955,Europe,France,Strasbourg,Thomas Clark,Donna Clark,Home Office,Retail,High,2022-05-30 00:00:00,2022-05-31 00:00:00,Electronics,Smartphones,232,329.94,213.77,76546.08,49594.64,26951.44,1,6123.69,Direct Debit,Processing,DHL,Enterprise
2008956,Latin America,Brazil,Salvador,Linda Martin,Thomas Smith,Corporate,Retail,High,2023-02-22 00:00:00,2023-03-02 00:00:00,Electronics,Cameras,102,849.05,545.81,86603.1,55672.62,30930.48,4,6928.25,Direct Debit,Returned,UPS,SME
2008957,Europe,Spain,Las Palmas,Donald Ramirez,Carol Lee,Corporate,Retail,Low,2022-03-26 00:00:00,2022-04-01 00:00:00,Office Supplies,Paper,260,330.8,239.97,86008.0,62392.2,23615.8,20,6880.64,Wire Transfer,Completed,Local Courier,Enterprise
2008958,Europe,France,Marseille,Donald Ramirez,Susan Lee,Corporate,Offline,Low,2023-12-17 00:00:00,2023-12-21 00:00:00,Office Supplies,Pens,34,1082.33,770.94,36799.22,26211.96,10587.26,8,2943.94,Wire Transfer,Processing,FedEx,Individual
2008959,Latin America,Colombia,Cartagena,Elizabeth Johnson,Ashley Williams,Corporate,Partner,High,2022-11-02 00:00:00,2022-11-12 00:00:00,Toys,Puzzles,123,276.75,175.07,34040.25,21533.61,12506.64,12,2723.22,Direct Debit,Completed,FedEx,SME
2008960,Asia-Pacific,Japan,Kobe,Nancy Gonzalez,Patricia Miller,Consumer,Offline,Medium,2023-03-19 00:00:00,2023-03-20 00:00:00,Toys,Action Figures,41,425.86,287.36,17460.26,11781.76,5678.5,15,1396.82,Wire Transfer,Cancelled,FedEx,SME
2008961,Latin America,Argentina,San Miguel de Tucumán,Linda Martin,Daniel Davis,Corporate,Online,High,2022-07-05 00:00:00,2022-07-10 00:00:00,Home Appliances,Washers,11,413.73,226.91,4551.03,2496.01,2055.02,19,364.08,Credit Card,Completed,DHL,SME
2008962,Middle East & Africa,Saudi Arabia,Buraidah,Emily Thompson,Margaret Thomas,Home Office,Retail,High,2023-11-19 00:00:00,2023-11-20 00:00:00,Office Supplies,Binders,194,719.83,384.27,139647.02,74548.38,65098.64,7,11171.76,Credit Card,Returned,Local Courier,SME
2008963,Asia-Pacific,India,Ahmedabad,Paul Lopez,Emily Miller,Home Office,Online,Low,2022-01-30 00:00:00,2022-02-06 00:00:00,Electronics,Tablets,64,574.33,314.64,36757.12,20136.96,16620.16,11,2940.57,Wire Transfer,Returned,FedEx,Individual
2008964,Latin America,Argentina,San Miguel de Tucumán,Elizabeth Johnson,Donald Lewis,Corporate,Retail,Medium,2023-05-19 00:00:00,2023-05-29 00:00:00,Furniture,Chairs,126,460.82,277.29,58063.32,34938.54,23124.78,17,4645.07,Wire Transfer,Returned,UPS,Individual
2008965,Middle East & Africa,UAE,Fujairah,Jennifer Perez,Kimberly Johnson,Consumer,Online,Low,2022-12-16 00:00:00,2022-12-21 00:00:00,Toys,Puzzles,211,445.94,289.4,94093.34,61063.4,33029.94,0,7527.47,Wire Transfer,Completed,Local Courier,SME
2008966,North America,Canada,Toronto,Barbara Thompson,William Lopez,Consumer,Partner,Critical,2023-12-18 00:00:00,2023-12-28 00:00:00,Clothing,Jeans,31,489.79,295.3,15183.49,9154.3,6029.19,12,1214.68,PayPal,Processing,FedEx,Enterprise
2008967,Asia-Pacific,Australia,Perth,Paul Lopez,Emily Davis,Corporate,Partner,High,2023-04-20 00:00:00,2023-04-30 00:00:00,Clothing,Shoes,173,75.47,50.0,13056.31,8650.0,4406.31,5,1044.5,Credit Card,Processing,DHL,SME
2008968,Europe,France,Lille,Paul Smith,David Anderson,Home Office,Offline,Critical,2023-03-29 00:00:00,2023-04-02 00:00:00,Toys,Dolls,259,443.2,230.68,114788.8,59746.12,55042.68,16,9183.1,Wire Transfer,Completed,UPS,SME
2008969,Europe,Spain,Bilbao,Donald Ramirez,Carol Gonzalez,Corporate,Offline,Critical,2022-01-07 00:00:00,2022-01-12 00:00:00,Home Appliances,Fridges,72,351.86,197.5,25333.92,14220.0,11113.92,15,2026.71,Credit Card,Processing,UPS,Individual
2008970,Latin America,Chile,Talca,James Robinson,Ashley Perez,Corporate,Offline,Medium,2023-01-25 00:00:00,2023-01-27 00:00:00,Furniture,Chairs,298,548.31,275.78,163396.38,82182.44,81213.94,8,13071.71,Wire Transfer,Cancelled,DHL,SME
2008971,Middle East & Africa,South Africa,Bloemfontein,Joshua Moore,Patricia Moore,Consumer,Offline,Low,2022-11-02 00:00:00,2022-11-11 00:00:00,Furniture,Beds,64,1095.76,605.96,70128.64,38781.44,31347.2,19,5610.29,Direct Debit,Processing,DHL,Enterprise
2008972,Europe,France,Nice,Donald Ramirez,Kimberly Johnson,Home Office,Partner,Low,2022-07-20 00:00:00,2022-07-30 00:00:00,Office Supplies,Binders,261,604.08,332.34,157664.88,86740.74,70924.14,13,12613.19,Credit Card,Completed,Local Courier,Enterprise
2008973,Asia-Pacific,Australia,Sydney,Nancy Gonzalez,James Sanchez,Home Office,Partner,High,2022-11-28 00:00:00,2022-12-02 00:00:00,Electronics,Cameras,198,275.73,183.72,54594.54,36376.56,18217.98,19,4367.56,Credit Card,Processing,DHL,Enterprise
2008974,North America,Canada,Hamilton,Christopher Anderson,Emily Thompson,Home Office,Online,High,2022-04-12 00:00:00,2022-04-17 00:00:00,Clothing,Jeans,386,409.42,209.74,158036.12,80959.64,77076.48,4,12642.89,PayPal,Completed,FedEx,Enterprise
2008975,Latin America,Argentina,San Miguel de Tucumán,Anthony Thompson,Sandra Perez,Home Office,Partner,High,2022-03-14 00:00:00,2022-03-24 00:00:00,Furniture,Chairs,269,669.07,448.3,179979.83,120592.7,59387.13,14,14398.39,PayPal,Processing,FedEx,Individual
2008976,Middle East & Africa,UAE,Umm Al Quwain,Joshua Moore,Jennifer Gonzalez,Corporate,Retail,High,2023-10-20 00:00:00,2023-10-24 00:00:00,Home Appliances,Blenders,249,886.43,566.03,220721.07,140941.47,79779.6,15,17657.69,Credit Card,Cancelled,Local Courier,Individual
2008977,Latin America,Brazil,Fortaleza,Elizabeth Johnson,Thomas Harris,Corporate,Partner,High,2022-08-02 00:00:00,2022-08-11 00:00:00,Home Appliances,Washers,130,824.68,602.27,107208.4,78295.1,28913.3,3,8576.67,Wire Transfer,Cancelled,DHL,Individual
2008978,Europe,Spain,Madrid,Karen Ramirez,Kimberly Lee,Corporate,Retail,Low,2023-08-14 00:00:00,2023-08-23 00:00:00,Electronics,Laptops,182,622.05,372.09,113213.1,67720.38,45492.72,3,9057.05,Wire Transfer,Processing,Local Courier,Enterprise
2008979,North America,Mexico,Monterrey,Robert Thompson,Ashley Martin,Consumer,Partner,Critical,2023-09-29 00:00:00,2023-10-08 00:00:00,Toys,Dolls,247,372.65,200.56,92044.55,49538.32,42506.23,19,7363.56,Wire Transfer,Completed,FedEx,Enterprise
2008980,Middle East & Africa,UAE,Kalba,Joshua Moore,John Moore,Home Office,Offline,High,2022-08-04 00:00:00,2022-08-10 00:00:00,Toys,Board Games,368,515.76,286.97,189799.68,105604.96,84194.72,1,15183.97,PayPal,Processing,Local Courier,SME
2008981,Asia-Pacific,South Korea,Seoul,Karen Jones,Patricia Taylor,Corporate,Offline,Critical,2022-11-24 00:00:00,2022-12-02 00:00:00,Office Supplies,Envelopes,229,852.42,580.26,195204.18,132879.54,62324.64,17,15616.33,Direct Debit,Returned,Local Courier,Individual
2008982,North America,Mexico,Tijuana,Barbara Thompson,Kimberly Rodriguez,Consumer,Partner,Critical,2022-09-14 00:00:00,2022-09-20 00:00:00,Office Supplies,Binders,9,995.48,509.34,8959.32,4584.06,4375.26,7,716.75,Wire Transfer,Processing,DHL,SME
2008983,Middle East & Africa,South Africa,East London,Andrew Hernandez,Sarah Robinson,Consumer,Retail,Medium,2022-06-25 00:00:00,2022-07-01 00:00:00,Furniture,Tables,118,316.8,218.22,37382.4,25749.96,11632.44,12,2990.59,Credit Card,Completed,FedEx,Individual
2008984,Middle East & Africa,South Africa,Sandton,Andrew Hernandez,Donald Davis,Consumer,Offline,Critical,2023-05-27 00:00:00,2023-05-29 00:00:00,Clothing,Jackets,131,1012.53,745.74,132641.43,97691.94,34949.49,3,10611.31,Credit Card,Completed,UPS,Individual
2008985,Europe,Germany,Stuttgart,Donald Ramirez,Charles Ramirez,Home Office,Retail,Low,2022-03-26 00:00:00,2022-04-01 00:00:00,Home Appliances,Fridges,201,1071.86,736.09,215443.86,147954.09,67489.77,16,17235.51,Direct Debit,Completed,DHL,Enterprise
2008986,North America,Canada,Kitchener,Emily Thompson,Steven Martin,Corporate,Offline,High,2022-05-22 00:00:00,2022-05-26 00:00:00,Office Supplies,Binders,371,1037.39,522.0,384871.69,193662.0,191209.69,18,30789.74,Credit Card,Completed,UPS,Enterprise
2008987,North America,Mexico,Mexico City,Matthew Garcia,Barbara Harris,Home Office,Offline,Low,2022-05-26 00:00:00,2022-06-05 00:00:00,Office Supplies,Pens,83,795.36,529.59,66014.88,43955.97,22058.91,12,5281.19,Wire Transfer,Returned,FedEx,Enterprise
2008988,Europe,Italy,Milan,Thomas Clark,Jessica Jones,Consumer,Partner,Critical,2022-11-19 00:00:00,2022-11-21 00:00:00,Home Appliances,Blenders,114,1173.08,747.32,133731.12,85194.48,48536.64,3,10698.49,PayPal,Processing,DHL,SME
2008989,Middle East & Africa,Egypt,Port Said,Emily Thompson,David Robinson,Consumer,Offline,High,2022-12-15 00:00:00,2022-12-25 00:00:00,Electronics,Tablets,335,119.24,61.92,39945.4,20743.2,19202.2,12,3195.63,Direct Debit,Completed,DHL,Enterprise
2008990,Asia-Pacific,Australia,Adelaide,Paul Lopez,Michelle Davis,Corporate,Partner,Medium,2022-05-25 00:00:00,2022-06-04 00:00:00,Toys,Action Figures,97,387.62,195.02,37599.14,18916.94,18682.2,16,3007.93,PayPal,Returned,Local Courier,Individual
2008991,Asia-Pacific,India,Chennai,Nancy Gonzalez,Emily Moore,Corporate,Offline,Critical,2022-02-22 00:00:00,2022-02-28 00:00:00,Office Supplies,Binders,385,909.72,665.43,350242.2,256190.55,94051.65,3,28019.38,Direct Debit,Completed,UPS,Individual
2008992,Asia-Pacific,China,Wuhan,Paul Lopez,Mary Martinez,Home Office,Partner,High,2022-10-12 00:00:00,2022-10-20 00:00:00,Electronics,Laptops,269,940.4,665.04,252967.6,178895.76,74071.84,2,20237.41,Direct Debit,Completed,DHL,Enterprise
2008993,Europe,UK,Glasgow,Donald Ramirez,James Ramirez,Consumer,Retail,Medium,2022-08-24 00:00:00,2022-09-01 00:00:00,Toys,Board Games,130,679.22,376.61,88298.6,48959.3,39339.3,18,7063.89,Wire Transfer,Returned,DHL,Enterprise
2008994,North America,USA,San Jose,Christopher Anderson,Michelle Garcia,Home Office,Retail,High,2022-03-04 00:00:00,2022-03-10 00:00:00,Furniture,Chairs,55,669.15,485.88,36803.25,26723.4,10079.85,0,2944.26,Direct Debit,Processing,FedEx,Enterprise
2008995,Middle East & Africa,UAE,Umm Al Quwain,Jennifer Perez,Susan Sanchez,Consumer,Online,Low,2023-10-11 00:00:00,2023-10-21 00:00:00,Home Appliances,Microwaves,332,361.6,238.4,120051.2,79148.8,40902.4,16,9604.1,Credit Card,Processing,UPS,SME
2008996,Middle East & Africa,UAE,Fujairah,Jennifer Perez,Joseph Moore,Consumer,Offline,Low,2022-05-17 00:00:00,2022-05-22 00:00:00,Furniture,Tables,373,268.42,157.9,100120.66,58896.7,41223.96,12,8009.65,Credit Card,Processing,UPS,Enterprise
2008997,Latin America,Colombia,Santa Marta,Elizabeth Johnson,Mark Jones,Corporate,Partner,High,2023-11-24 00:00:00,2023-11-29 00:00:00,Home Appliances,Blenders,282,1067.06,589.51,300910.92,166241.82,134669.1,10,24072.87,Wire Transfer,Completed,UPS,Enterprise
2008998,North America,Canada,Montreal,Robert Thompson,Margaret Miller,Consumer,Partner,Medium,2023-07-05 00:00:00,2023-07-06 00:00:00,Office Supplies,Paper,102,317.44,159.84,32378.88,16303.68,16075.2,0,2590.31,Wire Transfer,Completed,FedEx,Enterprise
2008999,Middle East & Africa,South Africa,Johannesburg,Joshua Moore,Sandra Garcia,Corporate,Online,High,2023-05-06 00:00:00,2023-05-16 00:00:00,Office Supplies,Paper,172,186.55,109.76,32086.6,18878.72,13207.88,20,2566.93,PayPal,Processing,DHL,SME
2009000,Latin America,Brazil,Belo Horizonte,Elizabeth Johnson,Richard Harris,Corporate,Retail,Critical,2023-05-25 00:00:00,2023-06-01 00:00:00,Toys,Puzzles,239,368.31,202.95,88026.09,48505.05,39521.04,15,7042.09,Credit Card,Returned,Local Courier,Enterprise
2009001,Latin America,Chile,Temuco,Kimberly Smith,Margaret Lewis,Corporate,Retail,Medium,2022-02-16 00:00:00,2022-02-18 00:00:00,Electronics,Smartphones,20,1181.04,629.75,23620.8,12595.0,11025.8,12,1889.66,Wire Transfer,Returned,Local Courier,SME
2009002,Asia-Pacific,India,Kolkata,Joseph Jones,Linda Sanchez,Corporate,Online,Critical,2022-02-25 00:00:00,2022-03-07 00:00:00,Home Appliances,Blenders,120,644.63,447.98,77355.6,53757.6,23598.0,13,6188.45,Direct Debit,Cancelled,Local Courier,Enterprise
2009003,Latin America,Colombia,Ibagué,Linda Martin,Ashley Thomas,Consumer,Partner,Medium,2022-12-24 00:00:00,2023-01-03 00:00:00,Office Supplies,Paper,192,64.15,44.19,12316.8,8484.48,3832.32,6,985.34,Credit Card,Returned,Local Courier,SME
2009004,Asia-Pacific,Japan,Fukuoka,Joseph Jones,Margaret Taylor,Home Office,Partner,Low,2023-06-19 00:00:00,2023-06-23 00:00:00,Furniture,Beds,12,738.79,377.04,8865.48,4524.48,4341.0,14,709.24,Credit Card,Cancelled,Local Courier,Individual
2009005,Middle East & Africa,Saudi Arabia,Khobar,Jennifer Perez,David Smith,Corporate,Offline,Low,2022-08-14 00:00:00,2022-08-16 00:00:00,Office Supplies,Pens,148,718.45,420.54,106330.6,62239.92,44090.68,3,8506.45,Direct Debit,Processing,FedEx,Individual
2009006,Asia-Pacific,China,Chongqing,James Taylor,Robert Harris,Consumer,Partner,Low,2022-03-08 00:00:00,2022-03-18 00:00:00,Office Supplies,Binders,378,212.05,117.37,80154.9,44365.86,35789.04,12,6412.39,Credit Card,Returned,FedEx,Individual
2009007,Europe,Italy,Turin,Donald Ramirez,Karen Ramirez,Home Office,Online,High,2023-01-09 00:00:00,2023-01-12 00:00:00,Home Appliances,Fridges,382,250.65,186.85,95748.3,71376.7,24371.6,3,7659.86,Direct Debit,Cancelled,UPS,SME
2009008,Asia-Pacific,China,Shanghai,Nancy Gonzalez,Anthony Lee,Consumer,Offline,Low,2023-06-04 00:00:00,2023-06-06 00:00:00,Clothing,Shoes,48,386.64,272.41,18558.72,13075.68,5483.04,14,1484.7,Wire Transfer,Cancelled,DHL,Individual
2009009,Latin America,Brazil,Manaus,James Robinson,Lisa Thompson,Consumer,Online,High,2022-06-09 00:00:00,2022-06-18 00:00:00,Toys,Board Games,382,655.93,456.6,250565.26,174421.2,76144.06,18,20045.22,Direct Debit,Returned,FedEx,Enterprise
2009010,Latin America,Chile,Santiago,Linda Martin,John Brown,Corporate,Retail,High,2023-05-15 00:00:00,2023-05-23 00:00:00,Electronics,Laptops,30,157.62,89.16,4728.6,2674.8,2053.8,6,378.29,Wire Transfer,Processing,Local Courier,Individual
2009011,Europe,Spain,Madrid,Thomas Clark,Anthony Wilson,Home Office,Offline,Medium,2022-08-08 00:00:00,2022-08-17 00:00:00,Clothing,Jeans,388,1004.58,613.79,389777.04,238150.52,151626.52,13,31182.16,Credit Card,Processing,DHL,Enterprise
2009012,Asia-Pacific,Australia,Gold Coast,James Taylor,Daniel Anderson,Home Office,Retail,Medium,2022-12-17 00:00:00,2022-12-19 00:00:00,Home Appliances,Microwaves,162,1014.09,534.84,164282.58,86644.08,77638.5,20,13142.61,PayPal,Completed,FedEx,Individual
2009013,Asia-Pacific,Australia,Canberra,James Taylor,Jennifer Williams,Consumer,Partner,Critical,2023-02-03 00:00:00,2023-02-08 00:00:00,Toys,Board Games,215,347.23,187.06,74654.45,40217.9,34436.55,9,5972.36,Wire Transfer,Returned,DHL,Enterprise
2009014,Europe,Germany,Düsseldorf,James Clark,Linda Smith,Consumer,Retail,Medium,2023-07-19 00:00:00,2023-07-28 00:00:00,Home Appliances,Washers,273,729.73,532.4,199216.29,145345.2,53871.09,16,15937.3,Credit Card,Completed,FedEx,Enterprise
